id_day,day,id_teacher,id_space,name,id_building,id_headquarters,building_name,id_university_subject,full_name,semesters,university_subject_code,entry_time,departure_time,group,hours,id_authorization_program,id_program,program_code,program_full_name,id_university_period,id_day_time_slot,id_time_slot
3,Wednesday,T037,10,Sala de Sistemas 3,3,1,Sede Principe,139,Análisis Económico de Inversiones,9,760102M,14:00:00,17:00:00,50,3,3,1,3743,Ingeniería de Sistemas,5,21,5
2,Tuesday,T025,18,salon 11,3,1,Sede Principe,1022,TRANSFERENCIA DE CALOR Y TRATAMIENTOS TÉRMICOS,7,745020C,14:00:00,18:00:00,50,4,7,3,3753,Ingeniería de Alimentos,8,13,5
3,Wednesday,T058,6,Salon 6,2,1,Sede Villa Campestre,499,Individuo y Familia II,4,207012M,08:00:00,12:00:00,50,4,6,5,3249,Trabajo social,10,17,1
3,Wednesday,T026,23,Sala De Sistemas 1	,3,1,Sede Principe,397,Inferencia estadística,5,801150M,10:00:00,13:00:00,50,3,28,6,3841,Contaduría Publica,3,18,2
3,Wednesday,T105,15,Sala de Sistemas 4,3,1,Sede Principe,82,Cálculo Multivariable,3,111022C,07:00:00,10:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,17,1
2,Tuesday,T158,21,salon 14,3,1,Sede Principe,1038,Desarrollo de Software II,6,750021C,18:20:00,21:20:00,52,3,29,8,2724,Tecnología en Desarrollo de Software,7,15,7
1,Monday,T052,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,627,Análisis de Alimentos,5,745004C,14:00:00,18:00:00,51,4,7,3,3753,Ingeniería de Alimentos,8,5,5
3,Wednesday,T006,5,Salon 5,2,1,Sede Villa Campestre,138,Complejidad y Optimización,9,750090M,07:00:00,09:00:00,50,2,3,1,3743,Ingeniería de Sistemas,4,17,1
2,Tuesday,T043,4,Salon 4,2,1,Sede Villa Campestre,1003,Leadership,6,801134C,15:00:00,18:00:00,50,3,19,2,3845,Administracion de empresas,6,14,6
4,Thursday,T005,8,salon 1,3,1,Sede Principe,552,Analisis y diseño de algoritmos I,4,750008C,07:00:00,11:00:00,50,4,14,8,2724,Tecnología en Desarrollo de Software,4,25,1
3,Wednesday,T125,19,salon 12,3,1,Sede Principe,535,Materiales de Construcción II ,3,502021C,15:00:00,18:00:00,50,3,5,4,3554,Construccion,6,22,6
3,Wednesday,T013,5,Salon 5,2,1,Sede Villa Campestre,411,Matemática para finanzas ,2,802013C,18:20:00,21:20:00,51,3,26,6,3841,Contaduría Publica,3,23,7
3,Wednesday,T042,19,salon 12,3,1,Sede Principe,451,Control Electrónico de Potencia,6,710104M,18:20:00,22:20:00,50,4,13,9,2710,Tecnología en Electronica,5,24,8
4,Thursday,T086,6,Salon 6,2,1,Sede Villa Campestre,408,Dirección y organización contable,7,802092M,09:00:00,12:00:00,50,3,28,6,3841,Contaduría Publica,5,27,3
6,Saturday,T051,19,salon 12,3,1,Sede Principe,1269,Metodología de la investigación contable,7,802098C,14:00:00,17:00:00,50,3,26,6,3841,Contaduría Publica,10,45,5
1,Monday,T084,3,Salon 3,2,1,Sede Villa Campestre,206,Investigación de Operaciones,5,801054M,07:00:00,10:00:00,50,3,25,2,3845,Administracion de empresas,3,1,1
4,Thursday,T008,1,Salon 1,2,1,Sede Villa Campestre,134,Seminario de Proyecto de Grado,8,750097M,08:00:00,09:00:00,50,1,3,1,3743,Ingeniería de Sistemas,6,25,1
5,Friday,T130,15,Sala de Sistemas 4,3,1,Sede Principe,970,Ciencias humanas,5,801078C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,8,39,7
6,Saturday,T110,9,salon 2,3,1,Sede Principe,496,Problemas Colombianos,2,207005M,11:00:00,14:00:00,51,3,6,5,3249,Trabajo social,8,42,2
4,Thursday,T174,20,salon 13,3,1,Sede Principe,962,Taller Construcción de Infraestructura Urbana I,5,502028C,07:00:00,11:00:00,50,4,5,4,3554,Construccion,10,25,1
3,Wednesday,T016,14,salon 7,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,10:00:00,12:00:00,50,2,2,1,3743,Ingeniería de Sistemas,4,18,2
6,Saturday,T047,15,Sala de Sistemas 4,3,1,Sede Principe,817,Inglés con fines generales y académicos II,4,204026C,17:00:00,21:00:00,54,4,23,2,3845,Administracion de empresas,5,46,6
6,Saturday,T085,23,Sala De Sistemas 1	,3,1,Sede Principe,1088,SISTEMAS DE INFORMACIÓN GERENCIAL,6,801026C,15:00:00,18:00:00,50,3,23,2,3845,Administracion de empresas,9,46,6
2,Tuesday,T025,11,salon 4,3,1,Sede Principe,650,Transferencia de Calor y Tratamientos Térmicos,7,745052M,14:00:00,18:00:00,50,4,16,3,3753,Ingeniería de Alimentos,4,13,5
4,Thursday,T131,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,520,QuÍmica general + Laboratorio,1,116017C,14:00:00,16:00:00,50,2,20,11,3643,Nutricion y dietetica,10,29,5
2,Tuesday,T017,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,483,Fisica + Laboratorio,3,106012C,07:00:00,10:00:00,52,3,2,1,3743,Ingeniería de Sistemas,7,9,1
2,Tuesday,T066,17,salon 10,3,1,Sede Principe,770,Teorías de la Organización,7,801155M,18:20:00,21:20:00,51,3,4,6,3841,Contaduría Publica,4,16,8
2,Tuesday,T060,15,Sala de Sistemas 4,3,1,Sede Principe,799,Cálculo Monovariable,2,111021C,07:00:00,10:00:00,53,3,14,8,2724,Tecnología en Desarrollo de Software,6,9,1
5,Friday,T105,14,salon 7,3,1,Sede Principe,82,Cálculo Multivariable,3,111022C,14:00:00,16:00:00,50,2,2,1,3743,Ingeniería de Sistemas,7,37,5
2,Tuesday,T090,14,salon 7,3,1,Sede Principe,429,Procesos de Costos II,8,802090M,18:20:00,21:20:00,51,3,4,6,3841,Contaduría Publica,3,15,7
2,Tuesday,T048,24,Sala De Sistemas 2,3,1,Sede Principe,66,Taller de Ingeniería I,1,701002C,10:00:00,13:00:00,51,3,2,1,3743,Ingeniería de Sistemas,3,10,2
4,Thursday,T061,4,Salon 4,2,1,Sede Villa Campestre,872,Química de los alimentos,2,605013C,14:00:00,18:00:00,50,4,20,11,3643,Nutricion y dietetica,7,29,5
2,Tuesday,T099,23,Sala De Sistemas 1	,3,1,Sede Principe,562,Bases de Datos No SQL,9,750128M,15:00:00,18:00:00,50,3,3,1,3743,Ingeniería de Sistemas,8,14,6
6,Saturday,T161,14,salon 7,3,1,Sede Principe,73,Inglés con fines generales y académicos II,2,204026C,08:00:00,12:00:00,51,4,2,1,3743,Ingeniería de Sistemas,6,41,1
3,Wednesday,T075,20,salon 13,3,1,Sede Principe,863,Construcción de Edificaciones III,4,502024C,14:00:00,17:00:00,50,3,5,4,3554,Construccion,9,21,5
2,Tuesday,T066,11,salon 4,3,1,Sede Principe,770,Teorías de la Organización,7,801155M,18:20:00,21:20:00,50,3,4,6,3841,Contaduría Publica,6,15,7
3,Wednesday,T002,23,Sala De Sistemas 1	,3,1,Sede Principe,1015,Ciberseguridad,10,750129M,07:00:00,10:00:00,50,3,3,1,3743,Ingeniería de Sistemas,6,17,1
3,Wednesday,T127,20,salon 13,3,1,Sede Principe,865,Taller Construcción de edificaciones  III,4,502026C,13:00:00,17:00:00,50,4,5,4,3554,Construccion,5,20,4
4,Thursday,T054,19,salon 12,3,1,Sede Principe,222,Toma de Decisiones y Negociación,7,801218M,07:00:00,10:00:00,50,3,25,2,3845,Administracion de empresas,3,25,1
6,Saturday,T019,18,salon 11,3,1,Sede Principe,629,Probabilidad y Estadistica,5,761001C,14:00:00,18:00:00,50,4,7,3,3753,Ingeniería de Alimentos,6,45,5
6,Saturday,T066,13,salon 6,3,1,Sede Principe,1287,Electiva Profesional  Gerencia comercial,10,801237C,07:00:00,10:00:00,51,3,19,2,3845,Administracion de empresas,10,41,1
6,Saturday,T011,14,salon 7,3,1,Sede Principe,711,Fundamentos de Economía y Comercio ,1,801002C,15:00:00,18:00:00,51,3,23,2,3845,Administracion de empresas,4,46,6
1,Monday,T118,6,Salon 6,2,1,Sede Villa Campestre,871,"Nucleo II Vida, salud, enfermedad, acción social",2,607002C,15:00:00,18:00:00,50,3,20,11,3643,Nutricion y dietetica,7,6,6
6,Saturday,T235,16,salon 9,3,1,Sede Principe,1223,INTRODUCCIÓN AL PROCESAMIENTO DE LENGUAJE NATURAL,9,750108M,10:00:00,13:00:00,51,3,2,1,3743,Ingeniería de Sistemas,9,42,2
3,Wednesday,T023,24,Sala De Sistemas 2,3,1,Sede Principe,981,Inglés con Fines Generales y Académicos IV,6,204028C,14:00:00,18:00:00,53,4,18,6,3841,Contaduría Publica,8,21,5
3,Wednesday,T017,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,318,Física de la construcción,2,502005C,14:00:00,18:00:00,50,4,5,4,3554,Construccion,10,21,5
3,Wednesday,T121,5,Salon 5,2,1,Sede Villa Campestre,890,Inglés con fines generales y académicos III,5,204027C,14:00:00,18:00:00,54,4,7,3,3753,Ingeniería de Alimentos,10,21,5
4,Thursday,T016,16,salon 9,3,1,Sede Principe,73,Inglés con fines generales y académicos II,2,204026C,07:00:00,11:00:00,54,4,2,1,3743,Ingeniería de Sistemas,6,25,1
1,Monday,T070,11,salon 4,3,1,Sede Principe,245,Comprensión y Producción de Textos Académicos,1,204161M,15:00:00,18:00:00,50,3,6,5,3249,Trabajo social,7,6,6
2,Tuesday,T027,2,Salon 2,2,1,Sede Villa Campestre,247,Teoría Sociológica II,3,207071M,10:00:00,13:00:00,50,3,6,5,3249,Trabajo social,9,10,2
3,Wednesday,T197,4,Salon 4,2,1,Sede Villa Campestre,1225,HABILIDADES GERENCIALES,4,801107C,18:20:00,21:20:00,50,3,26,6,3841,Contaduría Publica,9,23,7
5,Friday,T198,13,salon 6,3,1,Sede Principe,985,Contabilidades especiales II,6,802040C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,10,38,6
3,Wednesday,T076,18,salon 11,3,1,Sede Principe,176,Cálculo ,1,801003C,14:00:00,17:00:00,50,3,19,2,3845,Administracion de empresas,5,21,5
1,Monday,T105,14,salon 7,3,1,Sede Principe,72,Cálculo Monovariable,2,111021C,10:00:00,12:00:00,52,2,2,1,3743,Ingeniería de Sistemas,6,2,2
2,Tuesday,T133,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,528,Taller de Representación  I,1,501002C,10:00:00,13:00:00,50,3,5,4,3554,Construccion,8,10,2
2,Tuesday,T108,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,725,Inglés con fines generales y académicos I,3,204025C,18:20:00,22:20:00,56,4,26,6,3841,Contaduría Publica,8,15,7
4,Thursday,T102,15,Sala de Sistemas 4,3,1,Sede Principe,485,Introducción a las Tecnologias,1,701005C,14:00:00,16:00:00,51,2,14,8,2724,Tecnología en Desarrollo de Software,5,29,5
4,Thursday,T149,12,salon 5,3,1,Sede Principe,990,"Auditoría, riesgos y aseguramiento",6,802039C,07:00:00,10:00:00,50,3,18,6,3841,Contaduría Publica,8,25,1
5,Friday,T035,13,salon 6,3,1,Sede Principe,261,Administración Social,5,207019M,14:00:00,18:00:00,51,4,6,5,3249,Trabajo social,3,37,5
1,Monday,T043,13,salon 6,3,1,Sede Principe,699,Macroeconomía y Coyuntura ,2,801069C,07:00:00,10:00:00,50,3,19,2,3845,Administracion de empresas,6,1,1
1,Monday,T153,9,salon 2,3,1,Sede Principe,1309,GESTIÓN DE PROYECTOS,10,801183C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,10,6,6
3,Wednesday,T076,13,salon 6,3,1,Sede Principe,72,Cálculo Monovariable,2,111021C,14:00:00,16:00:00,50,2,2,1,3743,Ingeniería de Sistemas,3,21,5
3,Wednesday,T076,16,salon 9,3,1,Sede Principe,72,Cálculo Monovariable,2,111021C,14:00:00,16:00:00,50,2,2,1,3743,Ingeniería de Sistemas,4,21,5
3,Wednesday,T037,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,881,Ingeniería económica,5,760016C,14:00:00,17:00:00,51,3,2,1,3743,Ingeniería de Sistemas,9,21,5
4,Thursday,T246,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,624,Microbiología + Laboratorio,5,745011C,10:00:00,13:00:00,51,3,7,3,3753,Ingeniería de Alimentos,10,26,2
2,Tuesday,T017,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,119,Experimentación Fisica II,5,106071M,13:00:00,15:00:00,50,3,3,1,3743,Ingeniería de Sistemas,3,12,4
5,Friday,T152,15,Sala de Sistemas 4,3,1,Sede Principe,795,Inserción a la Vida Universitaria,1,701001C,18:20:00,20:20:00,53,2,29,8,2724,Tecnología en Desarrollo de Software,6,39,7
3,Wednesday,T176,24,Sala De Sistemas 2,3,1,Sede Principe,74,Fundamentos de  Programación Orientada a Objetos,2,750015C,07:00:00,10:00:00,52,3,2,1,3743,Ingeniería de Sistemas,8,17,1
1,Monday,T008,3,Salon 3,2,1,Sede Villa Campestre,224,Gestión de Proyectos,8,801215M,18:20:00,21:20:00,50,3,1,2,3845,Administracion de empresas,5,7,7
3,Wednesday,T070,17,salon 10,3,1,Sede Principe,704,Lectura Crítica,4,204024C,14:00:00,17:00:00,50,3,19,2,3845,Administracion de empresas,6,21,5
4,Thursday,T149,5,Salon 5,2,1,Sede Villa Campestre,1165,Seguridad de la información contable,8,802061C,10:00:00,13:00:00,50,3,18,6,3841,Contaduría Publica,8,26,2
2,Tuesday,T113,15,Sala de Sistemas 4,3,1,Sede Principe,786,Algebra Lineal,2,111038C,14:00:00,17:00:00,51,3,2,1,3743,Ingeniería de Sistemas,8,13,5
3,Wednesday,T113,12,salon 5,3,1,Sede Principe,318,Física de la construcción,2,502005C,14:00:00,18:00:00,50,4,5,4,3554,Construccion,7,20,4
6,Saturday,T096,16,salon 9,3,1,Sede Principe,996,Análisis integrado del entorno,5,801113C,14:00:00,17:00:00,50,3,23,2,3845,Administracion de empresas,6,45,5
4,Thursday,T068,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,663,Taller de Ingeniería de Alimentos II,3,745021C,14:00:00,18:00:00,51,4,7,3,3753,Ingeniería de Alimentos,6,29,5
6,Saturday,T043,11,salon 4,3,1,Sede Principe,731,Macroeconomía y coyuntura,3,801069C,17:00:00,20:00:00,50,3,26,6,3841,Contaduría Publica,10,46,6
4,Thursday,T036,8,salon 1,3,1,Sede Principe,1035,SISTEMAS DIGITALES,3,710005C,18:20:00,21:20:00,50,3,30,12,2725,Tecnologia en Electronica Industrial,7,31,7
6,Saturday,T050,9,salon 2,3,1,Sede Principe,496,Problemas Colombianos,2,207005M,12:00:00,15:00:00,51,3,6,5,3249,Trabajo social,4,42,2
3,Wednesday,T034,10,Sala de Sistemas 3,3,1,Sede Principe,669,Análisis de Sistemas de Información y Base de Datos,6,801180M,15:00:00,18:00:00,51,3,25,2,3845,Administracion de empresas,4,22,6
4,Thursday,T069,21,salon 14,3,1,Sede Principe,254,Estadística Social I,5, 207082M,10:00:00,13:00:00,50,3,6,5,3249,Trabajo social,7,26,2
5,Friday,T168,11,salon 4,3,1,Sede Principe,913,Salud comunitaria,7,207038M,07:00:00,10:00:00,50,3,6,5,3249,Trabajo social,7,33,1
2,Tuesday,T072,13,salon 6,3,1,Sede Principe,914,Algebra Lineal,2,111038C,18:20:00,21:20:00,51,3,29,8,2724,Tecnología en Desarrollo de Software,5,15,7
2,Tuesday,T017,8,salon 1,3,1,Sede Principe,483,Fisica + Laboratorio,3,106012C,10:00:00,13:00:00,52,3,2,1,3743,Ingeniería de Sistemas,10,10,2
5,Friday,T237,26,Laboratorio de Alimentos,2,1,Sede Villa Campestre,1204,BIOLOGÍA GENERAL,2,102052C,14:00:00,17:00:00,50,3,33,13,3150,Agroindustria,9,37,5
2,Tuesday,T121,12,salon 5,3,1,Sede Principe,315,Inglés con fines generales y académicos I,4,204025C,14:00:00,18:00:00,50,4,7,3,3753,Ingeniería de Alimentos,4,13,5
1,Monday,T061,24,Sala De Sistemas 2,3,1,Sede Principe,1291,DISEÑO DE EXPERIMENTOS,3,106059C,08:00:00,12:00:00,50,4,33,13,3150,Agroindustria,10,1,1
3,Wednesday,T034,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,295,Informática I,2,750002C,14:00:00,17:00:00,51,3,7,3,3753,Ingeniería de Alimentos,5,21,5
1,Monday,T097,15,Sala de Sistemas 4,3,1,Sede Principe,789,Algebra Lineal,2,111038C,07:00:00,10:00:00,52,3,14,8,2724,Tecnología en Desarrollo de Software,6,1,1
1,Monday,T044,13,salon 6,3,1,Sede Principe,392,Legislación laboral,3,801099C,15:00:00,18:00:00,50,3,18,6,3841,Contaduría Publica,9,6,6
5,Friday,T003,24,Sala De Sistemas 2,3,1,Sede Principe,67,Fundamentos de Programación Imperativa,1,750012C,09:00:00,12:00:00,52,3,2,1,3743,Ingeniería de Sistemas,5,35,3
3,Wednesday,T084,4,Salon 4,2,1,Sede Villa Campestre,995,Investigación y Gestión de Operaciones,5,801095C,18:20:00,21:20:00,51,3,23,2,3845,Administracion de empresas,10,23,7
2,Tuesday,T064,9,salon 2,3,1,Sede Principe,1245,HABILIDADES GERENCIALES Y CARRERA PROFESIONAL,9,801184C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,9,10,2
5,Friday,T011,16,salon 9,3,1,Sede Principe,679,Macroeconomía,5,801020M,18:20:00,21:20:00,51,3,1,2,3845,Administracion de empresas,4,39,7
5,Friday,T069,19,salon 12,3,1,Sede Principe,853,Diseño y sondeo,7,207034M,14:00:00,18:00:00,50,4,6,5,3249,Trabajo social,5,37,5
5,Friday,T100,23,Sala De Sistemas 1	,3,1,Sede Principe,879,Fundamentos de redes,5,750010C,07:00:00,10:00:00,51,3,2,1,3743,Ingeniería de Sistemas,10,33,1
5,Friday,T133,20,salon 13,3,1,Sede Principe,861,Taller de Representación IV - Gestión multimodal del dibujo ,4,501013C,07:00:00,13:00:00,51,6,5,4,3554,Construccion,5,33,1
1,Monday,T066,1,Salon 1,2,1,Sede Villa Campestre,813,Mercadeo,4,801111C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,5,7,7
3,Wednesday,T084,5,Salon 5,2,1,Sede Villa Campestre,830,Investigación y Gestión de Operaciones,4,801095C,18:20:00,21:20:00,51,3,26,6,3841,Contaduría Publica,5,23,7
5,Friday,T218,21,salon 14,3,1,Sede Principe,1004,CREACIÓN E INTRODUCCIÓN DE PRODUCTOS,6,801143C,15:00:00,18:00:00,50,3,19,2,3845,Administracion de empresas,10,38,6
5,Friday,T069,19,salon 12,3,1,Sede Principe,254,Estadística Social I,5, 207082M,10:00:00,13:00:00,51,3,6,5,3249,Trabajo social,5,34,2
6,Saturday,T130,15,Sala de Sistemas 4,3,1,Sede Principe,1237,Planeación Estratégica y Prospectiva,8,801185C,14:00:00,17:00:00,50,3,23,2,3845,Administracion de empresas,9,45,5
6,Saturday,T197,13,salon 6,3,1,Sede Principe,774,Control de Gestión,9,802046M,14:00:00,17:00:00,50,3,4,6,3841,Contaduría Publica,8,45,5
4,Thursday,T017,27,Laboratorio de Electronica,2,1,Sede Villa Campestre,120,Experimentación Fisica II,5,106071M,14:00:00,17:00:00,51,3,3,1,3743,Ingeniería de Sistemas,4,29,5
4,Thursday,T004,16,salon 9,3,1,Sede Principe,1010,INTELIGENCIA ARTIFICIAL,6,750022C,07:00:00,11:00:00,50,4,2,1,3743,Ingeniería de Sistemas,7,25,1
5,Friday,T032,10,Sala de Sistemas 3,3,1,Sede Principe,708,Modelos y Simulación de datos para las organizaciones,4,801105C,15:00:00,18:00:00,50,3,19,2,3845,Administracion de empresas,8,38,6
3,Wednesday,T094,23,Sala De Sistemas 1	,3,1,Sede Principe,840,Fundamentos de  Programación Orientada a Objetos,2,750015C,18:20:00,21:20:00,52,3,29,8,2724,Tecnología en Desarrollo de Software,7,23,7
4,Thursday,T023,21,salon 14,3,1,Sede Principe,1193,Circuitos Integrados,5,710049C,18:20:00,22:20:00,50,4,30,12,2725,Tecnologia en Electronica Industrial,10,32,8
4,Thursday,T185,15,Sala de Sistemas 4,3,1,Sede Principe,467,Cálculo Monovariable,2,111021C,18:20:00,21:20:00,53,3,29,8,2724,Tecnología en Desarrollo de Software,7,31,7
1,Monday,T160,23,Sala De Sistemas 1	,3,1,Sede Principe,1109,INTRODUCCIÓN A LA GESTIÓN DE PROYECTOS DE SOFTWARE,7,750031C,18:20:00,21:20:00,51,3,29,8,2724,Tecnología en Desarrollo de Software,10,7,7
1,Monday,T105,15,Sala de Sistemas 4,3,1,Sede Principe,459,Matemáticas Básicas,1,111023C,20:20:00,22:20:00,51,2,14,8,2724,Tecnología en Desarrollo de Software,4,8,8
5,Friday,T053,14,salon 7,3,1,Sede Principe,858,Matemáticas Básicas,1,111023C,18:20:00,21:20:00,53,3,30,12,2725,Tecnologia en Electronica Industrial,5,39,7
5,Friday,T108,17,salon 10,3,1,Sede Principe,890,Inglés con fines generales y académicos III,5,204027C,14:00:00,18:00:00,54,4,7,3,3753,Ingeniería de Alimentos,8,37,5
1,Monday,T016,15,Sala de Sistemas 4,3,1,Sede Principe,800,Inglés con fines generales y académicos I,4,204025C,11:00:00,13:00:00,53,2,14,8,2724,Tecnología en Desarrollo de Software,4,2,2
3,Wednesday,T076,19,salon 12,3,1,Sede Principe,954,Circuitos Eléctricos,2,710021C,18:20:00,21:20:00,50,3,30,12,2725,Tecnologia en Electronica Industrial,6,23,7
3,Wednesday,T053,13,salon 6,3,1,Sede Principe,1113,SISTEMAS EMBEBIDOS,4,710022C,18:20:00,22:20:00,50,4,30,12,2725,Tecnologia en Electronica Industrial,10,24,8
5,Friday,T248,21,salon 14,3,1,Sede Principe,1123,PRÁCTICA I,7,502041C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,10,33,1
2,Tuesday,T058,4,Salon 4,2,1,Sede Villa Campestre,274,Orientación Familiar ,8,207036M,09:00:00,12:00:00,50,3,6,5,3249,Trabajo social,5,11,3
5,Friday,T016,16,salon 9,3,1,Sede Principe,83,Inglés con fines generales y académicos III,3,204027C,10:00:00,12:00:00,53,2,2,1,3743,Ingeniería de Sistemas,10,34,2
6,Saturday,T007,14,salon 7,3,1,Sede Principe,81,Matemáticas Discretas II,3,750005C,07:00:00,11:00:00,51,4,2,1,3743,Ingeniería de Sistemas,7,41,1
5,Friday,T128,2,Salon 2,2,1,Sede Villa Campestre,665,Negocios Internacionales,6,801109M,07:00:00,10:00:00,51,3,25,2,3845,Administracion de empresas,4,33,1
3,Wednesday,T003,17,salon 10,3,1,Sede Principe,69,Introducción a la Ingeniería,1,701003C,10:00:00,12:00:00,51,2,2,1,3743,Ingeniería de Sistemas,5,19,3
5,Friday,T024,12,salon 5,3,1,Sede Principe,439,Electiva Profesional IV: Fundamentos de Contabilidad Internacional,10,802111M,18:20:00,21:20:00,51,3,4,6,3841,Contaduría Publica,3,39,7
1,Monday,T017,18,salon 11,3,1,Sede Principe,483,Fisica + Laboratorio,3,106012C,14:00:00,17:00:00,54,3,2,1,3743,Ingeniería de Sistemas,7,5,5
5,Friday,T076,15,Sala de Sistemas 4,3,1,Sede Principe,539,Ecuaciones Diferenciales,4,111026C,09:00:00,11:00:00,50,2,2,1,3743,Ingeniería de Sistemas,4,35,3
5,Friday,T075,1,Salon 1,2,1,Sede Villa Campestre,531,Introducción a la  Tecnología,1,502002C,07:00:00,10:00:00,50,3,5,4,3554,Construccion,4,33,1
2,Tuesday,T041,12,salon 5,3,1,Sede Principe,869,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,2,204133C,15:00:00,18:00:00,54,3,20,11,3643,Nutricion y dietetica,7,14,6
1,Monday,T008,7,Sala De Sistemas 1,2,1,Sede Villa Campestre,1140,SEMINARIO DE TRABAJO DE GRADO,8,750036C,08:00:00,09:00:00,50,1,2,1,3743,Ingeniería de Sistemas,9,1,1
1,Monday,T158,16,salon 9,3,1,Sede Principe,882,Desarrollo de software I,5,750009C,14:00:00,17:00:00,50,3,2,1,3743,Ingeniería de Sistemas,7,5,5
5,Friday,T076,17,salon 10,3,1,Sede Principe,107,Ecuaciones Diferenciales,4,111049M,09:00:00,13:00:00,50,4,3,1,3743,Ingeniería de Sistemas,3,35,3
3,Wednesday,T084,3,Salon 3,2,1,Sede Villa Campestre,806,Investigación y Gestión de Operaciones,5,801095C,10:00:00,13:00:00,50,3,19,2,3845,Administracion de empresas,9,18,2
6,Saturday,T009,25,Coliseo,2,1,Sede Villa Campestre,63,DEPORTE Y SALUD,1,404002C,10:00:00,13:00:00,53,3,2,1,3743,Ingeniería de Sistemas,5,42,2
5,Friday,T051,21,salon 14,3,1,Sede Principe,723,Organización y Sociedad,3,801092C,18:20:00,21:20:00,50,3,23,2,3845,Administracion de empresas,6,39,7
6,Saturday,T041,11,salon 4,3,1,Sede Principe,939,COMPRENSIÓN Y PRODUCCIÓN DE TEXTOS ACADÉMICOS GENERALES,3,204133C,07:00:00,10:00:00,51,3,29,8,2724,Tecnología en Desarrollo de Software,8,41,1
5,Friday,T031,12,salon 5,3,1,Sede Principe,509,Taller de Integración metodológica II,9,207055M,07:00:00,09:00:00,50,2,6,5,3249,Trabajo social,4,33,1
